FACILITY_NAME,FACILITY_ID,USER_EMAIL,USER_ACTUAL_COMPANY_NAME,USER_ACTUAL_COMPANY_ID,USER_SCAC,USER_DATA
MST -25200 Facility,Rk1fODU4NDA4,vivin12345@mailinator.com,Vivin Company 3,vivin-company-3,,"{'id': 26189, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-company-3', 'actual_company_name': 'Vivin Company 3', 'fm_user_id': 'ce2ra2vn1jt9bk6al5r0', 'email': 'vivin12345@mailinator.com', 'name': 'Vivin', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-29T07:30:19.302344Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T07:30:45.365344Z', 'last_updated_by': 'vivin-7810', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,vivinoriginal1@mailinator.com,Vivin Company 3,vivin-company-3,,"{'id': 26190, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-company-3', 'actual_company_name': 'Vivin Company 3', 'fm_user_id': 'ce2ra37n1jt9bk6al5v0', 'email': 'vivinoriginal1@mailinator.com', 'name': 'vivin', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Managed', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-29T07:30:20.95738Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T07:31:38.067304Z', 'last_updated_by': 'vivin-2164', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_906737@mailinator.com,Automation_TC_23182964_2863@mailinator.com,automationtc231829642863mailinatorcom,[],"{'id': 26718, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829642863mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_2863@mailinator.com', 'fm_user_id': 'cembkrnn1jtcd3dnn4t0', 'email': 'automation_906737@mailinator.com', 'name': 'Automation Script 433264 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T21:51:42.792959Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T21:51:42.792959Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_481047@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26884, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cepvs9fn1jtcd3dpsf7g', 'email': 'automation_481047@mailinator.com', 'name': 'Automation Script 270018 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-03T10:06:29.740713Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-03T10:06:29.740713Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_936351@mailinator.com,Automation_TC_23182964_7386@mailinator.com,automationtc231829647386mailinatorcom,[],"{'id': 26885, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829647386mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_7386@mailinator.com', 'fm_user_id': 'cepvsf7n1jtcd3dpsfdg', 'email': 'automation_936351@mailinator.com', 'name': 'Automation Script 800333 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-03T10:06:52.22466Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-03T10:06:52.22466Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,41237859384@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 25545, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cddqu9vn1jta25t2vfig', 'email': '41237859384@mailinator.com', 'name': 'aa asdd', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-28T10:30:55.371519Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-28T10:30:55.371519Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite1@mailinator.com,Test no carrier users 1,test-no-carrier-users-1,[],"{'id': 26191, 'company_id': 'shipper-sera', 'actual_company_id': 'test-no-carrier-users-1', 'actual_company_name': 'Test no carrier users 1', 'fm_user_id': 'ce2skmfn1jt9bk6am5v0', 'email': 'invite1@mailinator.com', 'name': 'Invite1 test', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T09:01:13.121269Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T09:01:13.121269Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite2@yopmail.com,invite2,invite2,[],"{'id': 26192, 'company_id': 'shipper-sera', 'actual_company_id': 'invite2', 'actual_company_name': 'invite2', 'fm_user_id': 'ce2smlnn1jt9bk6am7f0', 'email': 'invite2@yopmail.com', 'name': 'invite 2', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T09:05:26.605666Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T09:05:26.605666Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite3@yopmail.com,invite2,invite2,[],"{'id': 26193, 'company_id': 'shipper-sera', 'actual_company_id': 'invite2', 'actual_company_name': 'invite2', 'fm_user_id': 'ce2sq5fn1jt9bk6ama00', 'email': 'invite3@yopmail.com', 'name': 'Invite 3', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T09:12:53.539286Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T09:12:53.539286Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite5@yopmail.com,Test carrier user,test-carrier-user,[],"{'id': 26195, 'company_id': 'shipper-sera', 'actual_company_id': 'test-carrier-user', 'actual_company_name': 'Test carrier user', 'fm_user_id': 'ce2sudnn1jt9bk6amcs0', 'email': 'invite5@yopmail.com', 'name': 'invite5 user', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T09:21:58.92186Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T09:21:58.92186Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,scripttestorginialuser1@mailinator.com,script testing original company selfsignup,script-testing-original-company-selfsignup,[],"{'id': 26200, 'company_id': 'shipper-sera', 'actual_company_id': 'script-testing-original-company-selfsignup', 'actual_company_name': 'script testing original company selfsignup', 'fm_user_id': 'ce30gsfn1jt9bk6apaf0', 'email': 'scripttestorginialuser1@mailinator.com', 'name': 'test User', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T13:26:09.392894Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T13:26:09.392894Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_845300@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26666, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celg3bvn1jte62blejfg', 'email': 'automation_845300@mailinator.com', 'name': 'Automation Script 818273 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T14:31:11.748645Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T14:31:11.748645Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_662107@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26667, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celg3cfn1jte62bleji0', 'email': 'automation_662107@mailinator.com', 'name': 'Automation Script 709906 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T14:31:13.958934Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T14:31:13.958934Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_235105@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26720, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cemblpfn1jtcd3dnndv0', 'email': 'automation_235105@mailinator.com', 'name': 'Automation Script 208386 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T21:53:41.435358Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T21:53:41.435358Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_183037@mailinator.com,Automation_TC_23182964_4299@mailinator.com,automationtc231829644299mailinatorcom,[],"{'id': 26782, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829644299mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_4299@mailinator.com', 'fm_user_id': 'cep00qfn1jtcd3dpafl0', 'email': 'automation_183037@mailinator.com', 'name': 'Automation Script 849361 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-01T21:51:37.650145Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-01T21:51:37.650145Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_733027@mailinator.com,Automation_TC_23182964_4711@mailinator.com,automationtc231829644711mailinatorcom,[],"{'id': 26816, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829644711mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_4711@mailinator.com', 'fm_user_id': 'cepl40vn1jtcd3dplj2g', 'email': 'automation_733027@mailinator.com', 'name': 'Automation Script 545842 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-02T21:52:03.673607Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-02T21:52:03.673607Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_366505@mailinator.com,Automation_TC_23182964_9877@mailinator.com,automationtc231829649877mailinatorcom,[],"{'id': 30633, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829649877mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_9877@mailinator.com', 'fm_user_id': 'cgpja26ham3sf7d11ugg', 'email': 'automation_366505@mailinator.com', 'name': 'Automation Script 794791 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-04-09T21:58:32.535944Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-04-09T21:58:32.535944Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite4@yopmail.com,invite2,invite2,[],"{'id': 26194, 'company_id': 'shipper-sera', 'actual_company_id': 'invite2', 'actual_company_name': 'invite2', 'fm_user_id': 'ce2ss7nn1jt9bk6ambd0', 'email': 'invite4@yopmail.com', 'name': 'Invite 2', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T09:17:18.406551Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T09:17:18.406551Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_565379@mailinator.com,Automation_TC_23182964_8812@mailinator.com,automationtc231829648812mailinatorcom,[],"{'id': 42622, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829648812mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_8812@mailinator.com', 'fm_user_id': 'co0vublsa9kt51n67ij0', 'email': 'automation_565379@mailinator.com', 'name': 'Automation Script 643317 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-03-25T22:48:14.450058Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-03-25T22:48:14.450058Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_336043@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26670, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celmi4nn1jtcd3dn992g', 'email': 'automation_336043@mailinator.com', 'name': 'Automation Script 793216 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T21:52:18.826127Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T21:52:18.826127Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_906523@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26784, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cep012nn1jtcd3dpahfg', 'email': 'automation_906523@mailinator.com', 'name': 'Automation Script 849205 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-01T21:52:10.748716Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-01T21:52:10.748717Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,vivindupcarrieruser2@mailinator.com,Vivin Original Company,vivin-original-company,[],"{'id': 26203, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-original-company', 'actual_company_name': 'Vivin Original Company', 'fm_user_id': 'ce3149fn1jt9bk6apqbg', 'email': 'vivindupcarrieruser2@mailinator.com', 'name': 'Vivin Dup carrier user 2', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-29T14:07:33.460195Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-29T14:07:33.460195Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_399800@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26673, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celmigvn1jtcd3dn9dvg', 'email': 'automation_399800@mailinator.com', 'name': 'Automation Script 327931 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-27T21:53:07.060768Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-27T21:53:07.060768Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_188861@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26818, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cepl4pvn1jtcd3dploug', 'email': 'automation_188861@mailinator.com', 'name': 'Automation Script 134721 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-02T21:53:43.167784Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-02T21:53:43.167784Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
